xl,xr,yl,yr,zl,zr
-0.944423077,-0.736153846,0.206709402,-0.088461538,0.110512821,0.148717949
-0.944893162,-0.767371795,0.206410256,-0.059893162,0.111367521,0.134764957
-0.945299145,-0.798290598,0.206111111,-0.03215812,0.112286325,0.12017094
-0.945491453,-0.828931624,0.205854701,-0.005320513,0.113269231,0.104871795
-0.94534188,-0.859273504,0.205705128,0.020491453,0.114337607,0.088846154
-0.94491453,-0.889316239,0.205662393,0.045235043,0.115555556,0.072179487
-0.944444444,-0.918952991,0.205555556,0.068803419,0.116901709,0.054850427
-0.943952991,-0.948098291,0.20542735,0.091239316,0.118269231,0.036901709
-0.943461538,-0.976987179,0.205299145,0.112628205,0.119679487,0.018418803
-0.94284188,-1.005854701,0.205235043,0.133012821,0.121196581,-0.00034188
-0.942115385,-1.034764957,0.205320513,0.15241453,0.122777778,-0.019123932
-0.941452991,-1.063675214,0.205277778,0.170940171,0.124444444,-0.03792735
-0.940876068,-1.092478632,0.204957265,0.188760684,0.126153846,-0.056752137
-0.940299145,-1.121089744,0.204465812,0.206025641,0.127948718,-0.075641026
-0.93965812,-1.149508547,0.204038462,0.222820513,0.129679487,-0.094594017
-0.939123932,-1.17775641,0.203739316,0.239209402,0.131303419,-0.113589744
-0.938931624,-1.205982906,0.203440171,0.25525641,0.1325,-0.132542735
-0.938995726,-1.234294872,0.203183761,0.271111111,0.133354701,-0.151324786
-0.939123932,-1.262457265,0.203034188,0.286730769,0.134166667,-0.170042735
-0.939145299,-1.290662393,0.202884615,0.302200855,0.135106838,-0.188653846
-0.938974359,-1.318846154,0.202649573,0.317542735,0.136132479,-0.20715812
-0.938589744,-1.347008547,0.202521368,0.332628205,0.137179487,-0.225384615
-0.938034188,-1.375534188,0.202457265,0.34724359,0.138141026,-0.243162393
-0.93758547,-1.404059829,0.202264957,0.361816239,0.138952991,-0.260405983
-0.93732906,-1.432542735,0.202008547,0.376452991,0.139594017,-0.277200855
-0.937200855,-1.460940171,0.201773504,0.391153846,0.140277778,-0.293611111
-0.937094017,-1.489230769,0.201602564,0.405982906,0.141196581,-0.30965812
-0.936837607,-1.51732906,0.201623932,0.420769231,0.142371795,-0.325320513
-0.936367521,-1.545106838,0.201645299,0.435576923,0.143782051,-0.340448718
-0.935790598,-1.572393162,0.201645299,0.450491453,0.14517094,-0.355
-0.93534188,-1.599102564,0.201688034,0.465555556,0.146346154,-0.368952991
-0.935,-1.625213675,0.201794872,0.480811966,0.147200855,-0.382264957
-0.934722222,-1.650534188,0.201987179,0.496196581,0.147777778,-0.394893162
-0.93457265,-1.674807692,0.202307692,0.511837607,0.148247863,-0.406773504
-0.934358974,-1.697970085,0.202628205,0.527884615,0.148696581,-0.417948718
-0.934209402,-1.720106838,0.202777778,0.544316239,0.149188034,-0.428183761
-0.934188034,-1.741239316,0.202777778,0.561089744,0.149764957,-0.437649573
-0.934209402,-1.761303419,0.202820513,0.578354701,0.150363248,-0.446282051
-0.934166667,-1.780213675,0.203162393,0.596217949,0.150940171,-0.454081197
-0.934017094,-1.797542735,0.203547009,0.614679487,0.151581197,-0.460940171
-0.933760684,-1.813696581,0.203782051,0.633782051,0.15232906,-0.467029915
-0.933504274,-1.828525641,0.203974359,0.653632479,0.153119658,-0.472435897
-0.933397436,-1.841837607,0.204145299,0.674145299,0.153803419,-0.477179487
-0.933461538,-1.853034188,0.204273504,0.69525641,0.154358974,-0.481538462
-0.933803419,-1.862286325,0.204294872,0.716816239,0.154850427,-0.485705128
-0.934444444,-1.869508547,0.204081197,0.738760684,0.15534188,-0.489615385
-0.935106838,-1.874957265,0.203803419,0.761132479,0.155918803,-0.493354701
-0.935555556,-1.878846154,0.203760684,0.784337607,0.156581197,-0.496965812
-0.936004274,-1.881367521,0.203760684,0.808098291,0.15724359,-0.500384615
-0.936581197,-1.88267094,0.203525641,0.83224359,0.157777778,-0.503696581
-0.937307692,-1.88284188,0.203269231,0.856602564,0.158119658,-0.507008547
-0.938205128,-1.881880342,0.203098291,0.880961538,0.158226496,-0.510470085
-0.939252137,-1.879786325,0.202991453,0.90508547,0.158162393,-0.514166667
-0.940555556,-1.876559829,0.202905983,0.928846154,0.158098291,-0.518141026
-0.942094017,-1.87224359,0.202692308,0.952200855,0.158141026,-0.522435897
-0.943611111,-1.866858974,0.202307692,0.975021368,0.158675214,-0.527179487
-0.944807692,-1.860448718,0.202115385,0.997094017,0.159444444,-0.532393162
-0.945705128,-1.853141026,0.202200855,1.018418803,0.159871795,-0.537820513
-0.946623932,-1.844893162,0.202307692,1.038931624,0.159807692,-0.543653846
-0.947735043,-1.835235043,0.202393162,1.058675214,0.15957265,-0.550299145
-0.948995726,-1.823482906,0.202457265,1.078055556,0.159401709,-0.559038462
-0.950320513,-1.808760684,0.202457265,1.097692308,0.159294872,-0.568824786
-0.951367521,-1.791645299,0.20241453,1.118119658,0.159166667,-0.578888889
-0.95207265,-1.773076923,0.20241453,1.139615385,0.159123932,-0.588461538
-0.952692308,-1.754102564,0.202478632,1.16258547,0.159188034,-0.597029915
-0.953376068,-1.734935897,0.202521368,1.187350427,0.159252137,-0.604487179
-0.954123932,-1.715235043,0.202435897,1.214316239,0.159166667,-0.610897436
-0.954935897,-1.694487179,0.20241453,1.243888889,0.158867521,-0.616517094
-0.955769231,-1.672179487,0.202649573,1.278034188,0.158376068,-0.621517094
-0.956645299,-1.647649573,0.202991453,1.315021368,0.15775641,-0.626089744
-0.957777778,-1.620299145,0.203311966,1.354700855,0.15707265,-0.630405983
-0.959209402,-1.589764957,0.203717949,1.396623932,0.156474359,-0.634700855
-0.960705128,-1.556047009,0.204059829,1.439957265,0.156068376,-0.639487179
-0.962029915,-1.519252137,0.204316239,1.484123932,0.155683761,-0.645128205
-0.963034188,-1.479850427,0.20474359,1.528611111,0.155299145,-0.651858974
-0.963782051,-1.438782051,0.205320513,1.572521368,0.155064103,-0.659786325
-0.964529915,-1.39724359,0.205683761,1.615021368,0.155149573,-0.668910256
-0.965448718,-1.356410256,0.205384615,1.655555556,0.155555556,-0.679273504
-0.966217949,-1.31741453,0.20508547,1.693696581,0.155918803,-0.690854701
-0.966559829,-1.281303419,0.205491453,1.729145299,0.155726496,-0.703247863
-0.966709402,-1.248888889,0.206303419,1.761538462,0.155,-0.716196581
-0.966965812,-1.220641026,0.207008547,1.790662393,0.154337607,-0.729444444
-0.967542735,-1.197521368,0.20741453,1.816346154,0.153995726,-0.742521368
-0.968290598,-1.179209402,0.207884615,1.838461538,0.153717949,-0.755213675
-0.969017094,-1.165491453,0.208739316,1.856837607,0.153269231,-0.767457265
-0.970042735,-1.155833333,0.209871795,1.871303419,0.15241453,-0.779209402
-0.971837607,-1.149871795,0.211004274,1.881367521,0.151004274,-0.790277778
-0.974508547,-1.145192308,0.21232906,1.88724359,0.149102564,-0.800534188
-0.977799145,-1.140705128,0.214230769,1.888974359,0.146816239,-0.809957265
-0.980961538,-1.135641026,0.216175214,1.886901709,0.144166667,-0.818418803
-0.983461538,-1.129615385,0.217863248,1.880064103,0.141709402,-0.825769231
-0.985726496,-1.122435897,0.219081197,1.870576923,0.14025641,-0.831880342
-0.98792735,-1.113952991,0.219316239,1.858803419,0.140042735,-0.836623932
-0.989615385,-1.104145299,0.219487179,1.844957265,0.140448718,-0.839850427
-0.990940171,-1.092948718,0.221068376,1.829294872,0.14034188,-0.841474359
-0.992735043,-1.08008547,0.223141026,1.812200855,0.139123932,-0.841431624
-0.994893162,-1.065363248,0.224594017,1.793995726,0.137222222,-0.839850427
-0.996324786,-1.048846154,0.226303419,1.774871795,0.135149573,-0.836688034
-0.996431624,-1.030982906,0.229102564,1.754978632,0.132991453,-0.831602564
-0.995299145,-1.012478632,0.231367521,1.734059829,0.131346154,-0.823397436
-0.995512821,-0.993931624,0.229188034,1.711645299,0.136025641,-0.813269231
-1.002264957,-0.975235043,0.22267094,1.687222222,0.148354701,-0.801944444
-1.015662393,-0.955876068,0.217200855,1.660705128,0.164102564,-0.790064103
-1.027905983,-0.935299145,0.214423077,1.631944444,0.175641026,-0.777948718
-1.033461538,-0.913696581,0.213119658,1.600641026,0.181452991,-0.766346154
-1.031965812,-0.891923077,0.213076923,1.566688034,0.184038462,-0.75534188
-1.02767094,-0.871089744,0.213696581,1.529850427,0.18465812,-0.744764957
-1.022307692,-0.852884615,0.213888889,1.488162393,0.18482906,-0.734529915
-1.018290598,-0.859380342,0.213247863,1.445128205,0.186068376,-0.71982906
-1.017371795,-0.925106838,0.212051282,1.405534188,0.188952991,-0.698611111
-1.020064103,-1.028183761,0.210854701,1.350213675,0.193311966,-0.680619658
-1.02534188,-1.118504274,0.21008547,1.250854701,0.198547009,-0.660897436
-1.031132479,-1.186388889,0.209401709,1.160918803,0.203803419,-0.622820513
-1.036217949,-1.233098291,0.208547009,1.077286325,0.208183761,-0.572649573
-1.040641026,-1.256495726,0.207820513,0.979294872,0.211581197,-0.525448718
-1.044465812,-1.260470085,0.2075,0.876346154,0.214230769,-0.479209402
-1.047735043,-1.25275641,0.20784188,0.787777778,0.216495726,-0.424508547
-1.051025641,-1.245277778,0.208141026,0.713653846,0.218974359,-0.364123932
-1.05491453,-1.244166667,0.207478632,0.638952991,0.222307692,-0.313739316
-1.059444444,-1.247564103,0.206217949,0.559059829,0.226410256,-0.281346154
-1.064423077,-1.254358974,0.205064103,0.486068376,0.230491453,-0.259615385
-1.069764957,-1.265299145,0.204529915,0.425918803,0.234059829,-0.240790598
-1.075876068,-1.27982906,0.204487179,0.372905983,0.237179487,-0.221047009
-1.083098291,-1.293696581,0.204722222,0.323354701,0.239615385,-0.196175214
-1.090982906,-1.300683761,0.204978632,0.276901709,0.241153846,-0.166495726
-1.098931624,-1.296645299,0.205192308,0.233333333,0.241816239,-0.139294872
-1.106773504,-1.283098291,0.205363248,0.194059829,0.241794872,-0.116901709
-1.114380342,-1.264273504,0.205277778,0.160747863,0.241666667,-0.099807692
-1.121901709,-1.246666667,0.205213675,0.132222222,0.242435897,-0.088974359
-1.129700855,-1.232777778,0.20525641,0.109230769,0.243717949,-0.082948718
-1.137564103,-1.22267094,0.205598291,0.091623932,0.244529915,-0.078461538
-1.145320513,-1.216452991,0.206923077,0.078098291,0.244465812,-0.074166667
-1.153440171,-1.213376068,0.208611111,0.067179487,0.243846154,-0.068717949
-1.162179487,-1.211752137,0.209230769,0.059508547,0.243611111,-0.060363248
-1.171367521,-1.211901709,0.209252137,0.053269231,0.244551282,-0.050619658
-1.181517094,-1.216153846,0.20965812,0.0475,0.246730769,-0.041559829
-1.193739316,-1.225982906,0.209636752,0.043653846,0.249551282,-0.033440171
-1.208397436,-1.240833333,0.207948718,0.041837607,0.252606838,-0.025405983
-1.22534188,-1.258974359,0.206452991,0.038739316,0.255128205,-0.015641026
-1.24215812,-1.278760684,0.209145299,0.032179487,0.251217949,-0.002393162
-1.253952991,-1.298568376,0.216004274,0.024594017,0.239465812,0.014294872
-1.260534188,-1.31707265,0.222008547,0.018504274,0.223888889,0.031901709
-1.26957265,-1.334252137,0.225598291,0.013653846,0.211730769,0.046239316
-1.286581197,-1.350726496,0.227735043,0.008525641,0.204380342,0.055277778
-1.311474359,-1.36715812,0.228739316,0.002799145,0.19974359,0.059893162
-1.339337607,-1.384166667,0.229316239,-0.00224359,0.19707265,0.063162393
-1.368440171,-1.401047009,0.230064103,-0.006004274,0.195213675,0.069594017
-1.396559829,-1.396111111,0.231132479,-0.011260684,0.192713675,0.073611111
-1.422264957,-1.33465812,0.232649573,-0.023226496,0.189081197,0.071346154
-1.445747863,-1.236282051,0.234316239,-0.021944444,0.184401709,0.070555556
-1.468611111,-1.150769231,0.235299145,0.021559829,0.178653846,0.06517094
-1.492863248,-1.087777778,0.235448718,0.053867521,0.172393162,0.038995726
-1.519081197,-1.046282051,0.235405983,0.077991453,0.166645299,8.55E-05
-1.546495726,-1.028846154,0.235683761,0.113952991,0.161623932,-0.034700855
-1.574401709,-1.031666667,0.236196581,0.154145299,0.157115385,-0.066282051
-1.602307692,-1.046688034,0.236367521,0.180405983,0.152884615,-0.103931624
-1.629423077,-1.061452991,0.236047009,0.193568376,0.148076923,-0.145277778
-1.654871795,-1.069209402,0.236367521,0.209209402,0.142115385,-0.174935897
-1.678269231,-1.071068376,0.238162393,0.23241453,0.13508547,-0.18508547
-1.69974359,-1.067478632,0.240576923,0.251068376,0.127457265,-0.183632479
-1.718012821,-1.056837607,0.242115385,0.259401709,0.119529915,-0.178995726
-1.732606838,-1.039145299,0.24284188,0.263568376,0.111517094,-0.17508547
-1.743311966,-1.018696581,0.243931624,0.267820513,0.103995726,-0.176111111
-1.752115385,-1.002136752,0.245961538,0.272692308,0.098269231,-0.181901709
-1.761196581,-0.993675214,0.248611111,0.278183761,0.095299145,-0.185555556
-1.771047009,-0.993824786,0.252029915,0.28292735,0.094145299,-0.185128205
-1.781538462,-0.999316239,0.255982906,0.28525641,0.092692308,-0.180277778
-1.7925,-1.004551282,0.259807692,0.285833333,0.089166667,-0.170149573
-1.802863248,-1.007606838,0.263440171,0.284935897,0.083696581,-0.156047009
-1.811025641,-1.008846154,0.268568376,0.281025641,0.07792735,-0.141260684
-1.816538462,-1.008290598,0.275876068,0.275299145,0.073568376,-0.12707265
-1.821004274,-1.006452991,0.284209402,0.269102564,0.070491453,-0.115064103
-1.826303419,-1.004893162,0.292948718,0.261581197,0.066837607,-0.107264957
-1.832307692,-1.003119658,0.30224359,0.254273504,0.061346154,-0.10232906
-1.837350427,-0.998910256,0.31207265,0.24775641,0.053568376,-0.098397436
-1.840021368,-0.991196581,0.321581197,0.239615385,0.043995726,-0.095021368
-1.83974359,-0.980940171,0.329893162,0.230042735,0.033653846,-0.092222222
-1.836068376,-0.970064103,0.337094017,0.222692308,0.023611111,-0.091367521
-1.828910256,-0.960149573,0.344465812,0.21982906,0.014123932,-0.094444444
-1.818547009,-0.9525,0.352029915,0.218974359,0.004764957,-0.101923077
-1.805940171,-0.94775641,0.358824786,0.21724359,-0.004615385,-0.111410256
-1.791858974,-0.945149573,0.364957265,0.214487179,-0.013867521,-0.118910256
-1.776346154,-0.943525641,0.371175214,0.211965812,-0.023098291,-0.121816239
-1.759487179,-0.941880342,0.376965812,0.209871795,-0.032542735,-0.120790598
-1.741431624,-0.939230769,0.381474359,0.206858974,-0.041388889,-0.118675214
-1.721538462,-0.935363248,0.384935897,0.202350427,-0.050363248,-0.11974359
-1.699230769,-0.930790598,0.387735043,0.197286325,-0.060726496,-0.123076923
-1.674423077,-0.926196581,0.390149573,0.192307692,-0.07267094,-0.126773504
-1.647435897,-0.924145299,0.39267094,0.18715812,-0.085213675,-0.128653846
-1.618311966,-0.925064103,0.395918803,0.181901709,-0.097115385,-0.127371795
-1.586089744,-0.928931624,0.399102564,0.176858974,-0.108547009,-0.123055556
-1.549487179,-0.93517094,0.400982906,0.172521368,-0.120512821,-0.117136752
-1.5075,-0.942649573,0.401858974,0.170405983,-0.1325,-0.111282051
-1.45991453,-0.95025641,0.401538462,0.16957265,-0.14275641,-0.106559829
-1.407200855,-0.95715812,0.400448718,0.169401709,-0.150299145,-0.103098291
-1.350320513,-0.962735043,0.398696581,0.169423077,-0.155405983,-0.100662393
-1.290470085,-0.966581197,0.394700855,0.169209402,-0.159957265,-0.099316239
-1.229038462,-0.968675214,0.386388889,0.168782051,-0.166047009,-0.099017094
-1.166837607,-0.969252137,0.373568376,0.168547009,-0.17517094,-0.099380342
-1.10491453,-0.968760684,0.357692308,0.168525641,-0.187350427,-0.100192308
-1.04258547,-0.96792735,0.339380342,0.168333333,-0.201282051,-0.101452991
-0.980299145,-0.96715812,0.318440171,0.16767094,-0.21534188,-0.103183761
-0.918440171,-0.966559829,0.294209402,0.166538462,-0.229252137,-0.105213675
-0.857713675,-0.966239316,0.268183761,0.165213675,-0.243931624,-0.107264957
-0.799123932,-0.966282051,0.245405983,0.163739316,-0.258974359,-0.109123932
-0.743055556,-0.966666667,0.229145299,0.16224359,-0.271089744,-0.110683761
-0.688611111,-0.96732906,0.218760684,0.160940171,-0.276816239,-0.111880342
-0.634850427,-0.968141026,0.212905983,0.159786325,-0.276089744,-0.112777778
-0.582521368,-0.968952991,0.205405983,0.158568376,-0.273418803,-0.113397436
-0.532948718,-0.969871795,0.190811966,0.157200855,-0.274529915,-0.113846154
-0.485320513,-0.971089744,0.169273504,0.155705128,-0.280833333,-0.113888889
-0.437735043,-0.972606838,0.142799145,0.154252137,-0.286923077,-0.113482906
-0.38965812,-0.97465812,0.113611111,0.152820513,-0.291452991,-0.112564103
-0.342136752,-0.977179487,0.083269231,0.151431624,-0.294465812,-0.110961538
-0.296816239,-0.979764957,0.053931624,0.150876068,-0.295811966,-0.108867521
-0.256602564,-0.981987179,0.027820513,0.150726496,-0.295405983,-0.106965812
-0.222051282,-0.983696581,0.005021368,0.150576923,-0.293739316,-0.105705128
-0.193440171,-0.984893162,-0.015876068,0.150320513,-0.291004274,-0.10482906
-0.169807692,-0.985683761,-0.03525641,0.149893162,-0.287136752,-0.103910256
-0.149294872,-0.986282051,-0.052735043,0.149294872,-0.282286325,-0.102970085
-0.130021368,-0.986944444,-0.068376068,0.148952991,-0.276538462,-0.101923077
-0.110705128,-0.987777778,-0.083717949,0.149188034,-0.269722222,-0.100641026
-0.090811966,-0.988846154,-0.098653846,0.14965812,-0.262094017,-0.099294872
-0.070619658,-0.990064103,-0.112542735,0.150021368,-0.255021368,-0.098119658
-0.051196581,-0.991132479,-0.125235043,0.150299145,-0.247884615,-0.097200855
-0.033183761,-0.991709402,-0.136773504,0.150448718,-0.239337607,-0.096559829
-0.016410256,-0.991858974,-0.14775641,0.150448718,-0.229401709,-0.096217949
-2.14E-05,-0.991880342,-0.158931624,0.150320513,-0.219102564,-0.096175214
0.016324786,-0.991901709,-0.170405983,0.15008547,-0.209123932,-0.096282051
0.031474359,-0.991880342,-0.180876068,0.149722222,-0.198739316,-0.096452991
0.043611111,-0.991730769,-0.18957265,0.149380342,-0.186987179,-0.096559829
0.051431624,-0.991410256,-0.197628205,0.149145299,-0.17465812,-0.096602564
0.054465812,-0.990982906,-0.205,0.148995726,-0.163952991,-0.096709402
0.052799145,-0.990512821,-0.211602564,0.148910256,-0.156111111,-0.096880342
0.046709402,-0.990042735,-0.217136752,0.148910256,-0.15034188,-0.097051282
0.036794872,-0.989508547,-0.220918803,0.149102564,-0.144508547,-0.097136752
0.024316239,-0.988995726,-0.221709402,0.149294872,-0.136559829,-0.09715812
0.01025641,-0.988568376,-0.218482906,0.149423077,-0.125106838,-0.09715812
-0.005470085,-0.988333333,-0.211645299,0.149508547,-0.110064103,-0.097029915
-0.023696581,-0.988205128,-0.202051282,0.149636752,-0.092692308,-0.096880342
-0.044209402,-0.988076923,-0.190576923,0.149722222,-0.074871795,-0.096794872
-0.065149573,-0.98784188,-0.176901709,0.14982906,-0.05792735,-0.096773504
-0.083974359,-0.987435897,-0.162029915,0.15,-0.041880342,-0.096858974
-0.098824786,-0.987008547,-0.151153846,0.150277778,-0.026452991,-0.097029915
-0.10982906,-0.986666667,-0.147222222,0.150576923,-0.013311966,-0.097222222
-0.118824786,-0.986282051,-0.148824786,0.150833333,-0.005192308,-0.097457265
-0.128333333,-0.985790598,-0.154444444,0.150982906,-0.002478632,-0.097948718
-0.139294872,-0.98517094,-0.159551282,0.151047009,-0.002115385,-0.098696581
-0.150918803,-0.984273504,-0.159423077,0.151068376,8.55E-05,-0.099636752
-0.162606838,-0.983012821,-0.153397436,0.151068376,0.005918803,-0.100961538
-0.174401709,-0.981517094,-0.142649573,0.150897436,0.011987179,-0.1025
-0.186688034,-0.98,-0.129337607,0.150619658,0.018226496,-0.104188034
-0.199764957,-0.978547009,-0.114850427,0.150363248,0.02508547,-0.105918803
-0.213333333,-0.977115385,-0.10008547,0.15017094,0.032200855,-0.10758547
-0.225213675,-0.975641026,-0.085940171,0.150042735,0.038440171,-0.109294872
-0.235106838,-0.974166667,-0.073076923,0.149871795,0.043226496,-0.111047009
-0.242521368,-0.97275641,-0.061495726,0.149551282,0.046623932,-0.11284188
-0.24775641,-0.971367521,-0.050833333,0.149230769,0.049038462,-0.114636752
-0.251388889,-0.970042735,-0.040790598,0.149081197,0.050876068,-0.116217949
-0.254081197,-0.968995726,-0.031495726,0.148888889,0.052350427,-0.117606838
-0.256623932,-0.968205128,-0.022029915,0.148311966,0.053418803,-0.118995726
-0.259850427,-0.967371795,-0.012179487,0.147735043,0.054273504,-0.12025641
-0.263952991,-0.966495726,-0.001816239,0.147478632,0.055235043,-0.121260684
-0.268525641,-0.965726496,0.008952991,0.147393162,0.056239316,-0.122115385
-0.273162393,-0.965128205,0.020064103,0.147393162,0.057136752,-0.122884615
-0.277478632,-0.964700855,0.031517094,0.147457265,0.058034188,-0.123547009
-0.281367521,-0.964380342,0.043205128,0.14758547,0.059230769,-0.124038462
-0.285106838,-0.964166667,0.054871795,0.147713675,0.06042735,-0.124273504
-0.289017094,-0.964145299,0.066559829,0.14792735,0.061559829,-0.124273504
-0.293333333,-0.964337607,0.078205128,0.148247863,0.06258547,-0.124230769
-0.298461538,-0.964615385,0.089764957,0.148611111,0.063418803,-0.124252137
-0.305128205,-0.96482906,0.101517094,0.148974359,0.064230769,-0.124230769
-0.313376068,-0.964978632,0.113611111,0.149294872,0.065149573,-0.124209402
-0.323247863,-0.96508547,0.125961538,0.149529915,0.066239316,-0.124209402
-0.334764957,-0.965192308,0.138675214,0.149764957,0.067820513,-0.124252137
-0.347863248,-0.965277778,0.151645299,0.150064103,0.070128205,-0.124380342
-0.362393162,-0.965384615,0.164594017,0.150384615,0.073205128,-0.12457265
-0.378376068,-0.96542735,0.177564103,0.150726496,0.076965812,-0.12474359
-0.395854701,-0.965470085,0.190512821,0.151153846,0.081324786,-0.12482906
-0.414636752,-0.965555556,0.203547009,0.151645299,0.086282051,-0.124850427
-0.43465812,-0.965705128,0.216709402,0.152136752,0.091752137,-0.124850427
-0.455854701,-0.965961538,0.229978632,0.152457265,0.097692308,-0.12482906
-0.478333333,-0.966324786,0.243397436,0.152628205,0.104230769,-0.12474359
-0.501773504,-0.966602564,0.256816239,0.152649573,0.111388889,-0.124679487
-0.525555556,-0.966794872,0.270064103,0.152606838,0.119102564,-0.124700855
-0.548888889,-0.966923077,0.283162393,0.152735043,0.127264957,-0.124764957
-0.571260684,-0.966923077,0.296047009,0.153012821,0.135705128,-0.124893162
-0.592435897,-0.966816239,0.308397436,0.153290598,0.144294872,-0.125128205
-0.61207265,-0.966730769,0.320320513,0.153418803,0.152884615,-0.12534188
-0.629700855,-0.966773504,0.331730769,0.153525641,0.161303419,-0.125491453
-0.64517094,-0.966944444,0.342457265,0.153611111,0.169529915,-0.125598291
-0.658525641,-0.967179487,0.35224359,0.153653846,0.177628205,-0.125705128
-0.669786325,-0.967435897,0.360833333,0.153611111,0.185448718,-0.125833333
-0.678974359,-0.96784188,0.368290598,0.153525641,0.193055556,-0.125854701
-0.686688034,-0.968354701,0.37482906,0.153461538,0.20034188,-0.125769231
-0.693525641,-0.968910256,0.380512821,0.153504274,0.207286325,-0.125641026
-0.7,-0.969465812,0.385235043,0.153611111,0.214038462,-0.125470085
-0.706666667,-0.969978632,0.388995726,0.153653846,0.220555556,-0.125384615
-0.714294872,-0.970277778,0.392029915,0.153547009,0.226858974,-0.125384615
-0.724444444,-0.97042735,0.394615385,0.153482906,0.233012821,-0.125405983
-0.736452991,-0.970662393,0.397051282,0.153440171,0.238995726,-0.125470085
-0.750064103,-0.970897436,0.399423077,0.153333333,0.244786325,-0.125662393
-0.76525641,-0.971089744,0.401901709,0.153247863,0.250598291,-0.125918803
-0.782029915,-0.971346154,0.404594017,0.153290598,0.256431624,-0.126175214
-0.799957265,-0.971623932,0.407799145,0.153311966,0.261987179,-0.126367521
-0.818611111,-0.971923077,0.411388889,0.153162393,0.266794872,-0.126474359
-0.837948718,-0.972286325,0.415769231,0.152948718,0.271175214,-0.126452991
-0.857884615,-0.972692308,0.420897436,0.152863248,0.274978632,-0.126367521
-0.878183761,-0.973076923,0.426901709,0.152884615,0.278183761,-0.126303419
-0.898440171,-0.973418803,0.433867521,0.152884615,0.280982906,-0.126217949
-0.917970085,-0.973696581,0.441581197,0.152799145,0.283525641,-0.126153846
-0.936645299,-0.973846154,0.449871795,0.152692308,0.285940171,-0.126153846
-0.954316239,-0.973974359,0.458739316,0.152692308,0.288311966,-0.126260684
-0.971025641,-0.974145299,0.467991453,0.152735043,0.290491453,-0.126452991
-0.986965812,-0.974294872,0.477606838,0.15275641,0.292350427,-0.126623932
-1.002179487,-0.974316239,0.487606838,0.152713675,0.293846154,-0.126752137
-1.016730769,-0.974252137,0.497970085,0.152564103,0.295,-0.126987179
-1.030747863,-0.974102564,0.508803419,0.152264957,0.295897436,-0.12724359
-1.044273504,-0.973910256,0.519957265,0.152008547,0.296645299,-0.127457265
-1.057094017,-0.973696581,0.531367521,0.151816239,0.297521368,-0.12767094
-1.069316239,-0.973397436,0.543034188,0.151773504,0.298739316,-0.127884615
-1.081303419,-0.972970085,0.554786325,0.151773504,0.300726496,-0.128205128
-1.093354701,-0.972606838,0.566816239,0.151688034,0.302863248,-0.128653846
-1.105854701,-0.972264957,0.579423077,0.151538462,0.305192308,-0.129145299
-1.118974359,-0.971965812,0.592649573,0.151367521,0.307799145,-0.12957265
-1.132777778,-0.971794872,0.606538462,0.151260684,0.310747863,-0.129850427
-1.147457265,-0.971794872,0.621196581,0.151175214,0.314145299,-0.129978632
-1.162884615,-0.971965812,0.636623932,0.151132479,0.318076923,-0.13008547
-1.191666667,-0.97215812,0.658803419,0.151132479,0.334337607,-0.130192308
-1.298076923,-0.97224359,0.723418803,0.151089744,0.364337607,-0.130299145
-1.519188034,-0.972200855,0.845534188,0.150918803,0.41457265,-0.13042735
-1.762884615,-0.97215812,0.957606838,0.150747863,0.499594017,-0.130576923
-1.926559829,-0.972115385,1.039508547,0.150662393,0.565470085,-0.130811966
-1.994123932,-0.972094017,1.108867521,0.150619658,0.56534188,-0.131153846
-1.993183761,-0.972136752,1.184358974,0.150448718,0.542478632,-0.131495726
-1.951303419,-0.97241453,1.279017094,0.150106838,0.547799145,-0.131794872
-1.879038462,-0.973076923,1.378183761,0.149679487,0.579978632,-0.132008547
-1.748162393,-0.974102564,1.456987179,0.149294872,0.63741453,-0.132094017
-1.569465812,-0.975277778,1.506602564,0.149038462,0.727008547,-0.131944444
-1.449850427,-0.976410256,1.53482906,0.148952991,0.826132479,-0.131538462
-1.418354701,-0.977649573,1.557393162,0.149017094,0.911239316,-0.130918803
-1.402478632,-0.979230769,1.587435897,0.149145299,0.961452991,-0.130106838
-1.367286325,-0.980876068,1.624508547,0.149273504,0.964166667,-0.129188034
-1.32508547,-0.982457265,1.649679487,0.149444444,0.944123932,-0.128226496
-1.296666667,-0.983910256,1.643247863,0.149679487,0.938888889,-0.127350427
-1.293525641,-0.98508547,1.603098291,0.149935897,0.95991453,-0.126645299
-1.306153846,-0.986004274,1.548119658,0.150235043,0.993632479,-0.126004274
-1.309722222,-0.986837607,1.504337607,0.150598291,1.020128205,-0.125192308
-1.291282051,-0.987713675,1.482521368,0.151025641,1.029316239,-0.124252137
-1.264358974,-0.988653846,1.473782051,0.151517094,1.026474359,-0.123333333
-1.250876068,-0.989551282,1.463931624,0.152008547,1.025641026,-0.1225
-1.259358974,-0.990149573,1.444935897,0.15232906,1.017820513,-0.121837607
-1.286688034,-0.990405983,1.41974359,0.152457265,0.978739316,-0.121367521
-1.320448718,-0.990534188,1.396239316,0.152542735,0.918504274,-0.121025641
-1.332564103,-0.990833333,1.377777778,0.152735043,0.87991453,-0.120641026
-1.331623932,-0.991495726,1.362905983,0.153012821,0.864679487,-0.12008547
